,0,1
1636,plate,407
1637,playing,206
1638,plentiful,59
1639,plenty,379
1640,plenty_of,497
1641,plus,605
1642,po_--,99
1643,police,1500
1644,polish_army,437
1645,politics,596
1646,pretty_large,30
1647,pretty_well,366
1648,principal,367
1649,problem,1763
1650,produce,690
1651,puppet,45
1652,qualification,82
1653,quiet,1085
1654,railroad_station,612
1655,rain,830
1656,rate,198
1657,ration_card,230
1658,ready,1711
1659,relation,430
1660,relative,1642
1661,relieve_yourself,40
1662,remember_exactly,712
1663,ricochet,9
1664,tonight,366
1665,too_far,742
1666,too_long,805
1667,too_many,1110
1668,top_of,517
1669,treatment,542
1670,tremendous,803
1671,twice,1169
1672,two-wheel,8
1673,two_month,889
1674,two_son,470
1675,two_week,1357
1676,type_of,951
1677,uncertain,58
1678,uncertainty,102
1679,unif,4
1680,unnatural,35
1681,unthinkable,57
1682,until_1942,79
1683,until_1944,122
1684,vehicle,221
1685,very_active,540
1686,very_bad,1315
1687,very_decent,126
1688,very_disappointed,116
1689,very_good,2098
1690,very_happy,1283
1691,very_interesting,857
1692,very_large,474
1693,very_naive,70
1694,very_nice,1705
1695,very_well-to-do,91
1696,village,1335
1697,wak,1
1698,walk_around,928
1699,walk_through,582
1700,war_break,1001
1701,war_end,599
1702,waste,379
1703,well-educated,73
1704,western_ally,15
1705,wheel,365
1706,whenever,1102
1707,whistle,261
1708,white,1172
1709,white_beard,46
1710,will_never,1418
1711,wire_fence,68
1712,without_any,735
1713,without_food,274
1714,wood,1510
1715,worst_experience,45
1716,wrist,126
1717,write,2296
1718,wrong,1438
1719,yard,747
1720,year_later,714
1721,young_fellow,199
1722,young_man,1294
1723,younger_sister,408
1724,youth,616
1725,adore,234
1726,afternoon,1144
1727,alle,38
1728,always_wonder,83
1729,amazing_how,89
1730,american-born,37
1731,ammunition_factory,189
1732,arm,1508
1733,attach,599
1734,attic,574
1735,awe,62
1736,baby,1364
1737,band,496
1738,beard,598
1739,beautiful_blonde,27
1740,become_friendly,142
1741,become_pregnant,124
1742,belt,369
1743,bend_down,104
1744,bleed,391
1745,blood,1131
1746,bomb,1593
1747,bomb_fall,211
1748,bomber_fly,8
1749,bombing,883
1750,boot,823
1751,bottle_of,346
1752,branch,458
1753,bureau,94
1754,burn,1556
1755,burn_down,277
1756,calm,290
1757,catholic_school,151
1758,ceiling,339
1759,certain_thing,588
1760,chase,633
1761,cheek,197
1762,chemical,192
1763,chief,558
1764,chief_rabbi,99
1765,chlorine,20
1766,church_bell,25
1767,circle_around,76
1768,click,143
1769,coat,1038
1770,colder,67
1771,college,1034
1772,coma,54
1773,come_home,1750
1774,complete,828
1775,constantly,809
1776,counting,144
1777,cripple,175
1778,cross_herself,19
1779,curve,62
1780,deep_into,106
1781,devastate,267
1782,devastating,70
1783,dirty_water,34
1784,distinguish_between,45
1785,doctor,2030
1786,draw,710
1787,drive,1459
1788,eighth,171
1789,ein,64
1790,eldest,147
1791,engulf,24
1792,ersatz,46
1793,even_though,1204
1794,every_10th,26
1795,faint,423
1796,farm,1219
1797,feel_guilty,183
1798,feel_safe,178
1799,feel_safer,37
1800,few_kilometer,108
1801,fire,1443
1802,flame,340
1803,foreman,309
1804,fragment,45
1805,friday,41
1806,friendly,671
1807,frighten,535
1808,frightened,379
1809,front_page,43
1810,geh,9
1811,generation,844
1812,german_shepherd,140
1813,get_along,596
1814,go_farther,86
1815,goggles,8
1816,grandmother,954
1817,grandparent,1002
1818,greet,572
1819,grown,66
1820,half_hour,272
1821,hammer,201
1822,heal,346
1823,hear_scream,102
1824,hide_behind,174
1825,hold_hand,90
1826,holiday,1413
1827,holy,214
1828,horrible,990
1829,horsewhip,5
1830,household,549
1831,how_old,1485
1832,hug,431
1833,human_being,907
1834,ich_bin,16
1835,if_anybody,470
1836,industrialize,19
1837,infirmary,141
1838,inspect,203
1839,interviewer1,1
1840,interwoven,15
1841,ironic,134
1842,juden,127
1843,jumble,6
1844,just_unbelievable,174
1845,kiss,732
1846,knit,300
1847,lady,1496
1848,late,1383
1849,latrine,331
1850,laugh,1048
1851,leather,462
1852,light-headed,4
1853,little_girl,943
1854,little_hole,144
1855,machine,949
1856,mainly,704
1857,man_standing,47
1858,many_people,1561
1859,market_place,49
1860,meanwhile,376
1861,memorial,298
1862,mention_before,604
1863,miracle,733
1864,miss,1444
1865,mouth,920
1866,my_brother,1649
1867,my_grandmother,1144
1868,my_leg,429
1869,nail,352
1870,native,255
1871,nephew,354
1872,nerve,286
1873,newspaper,1276
1874,next_day,1655
1875,ninth,168
1876,noise,832
1877,non-jewish_people,232
1878,none_of,950
1879,nurse,930
1880,oak_tree,13
1881,offer,1042
1882,older_son,175
1883,opinion,394
1884,opposite,513
1885,or_anything,1397
1886,overnight,696
1887,page,800
1888,painting,380
1889,panorama,5
1890,part,1928
1891,pass_by,630
1892,patrolling,110
1893,permit,911
1894,pester,23
1895,physician,343
1896,pick_up,1771
1897,picking,12
1898,pig,461
1899,place_where,1735
1900,plane,1075
1901,polish_girl,239
1902,polish_woman,245
1903,pound,724
1904,pregnant,617
1905,pretend,521
1906,priest,639
1907,pull,1443
1908,pull_out,559
1909,puzzle,119
1910,railroad,729
1911,raus,100
1912,read,2139
1913,red,908
1914,regardless,127
1915,register,1073
1916,relax,322
1917,reporter,128
1918,residency,61
1919,rest,1338
1920,rifle,657
1921,right_away,1497
1922,right_smack,18
1923,rights,1065
1924,ring,911
1925,rip,281
1926,roll,902
1927,russian_army,492
1928,sabbath,42
1929,salt,311
1930,same_thing,1502
1931,scaffold,19
1932,scar,260
1933,second,2191
1934,second-year,4
1935,separated,132
1936,shack,137
1937,sharp,161
1938,shop,1048
1939,shoulder,791
1940,smaller_city,42
1941,smell,1052
1942,sneak_into,77
1943,sometimes,2125
1944,soon,884
1945,sound,1126
1946,sour_milk,18
1947,spine,62
1948,split,428
1949,spray,170
1950,ss,1374
1951,stabilization,5
1952,stone,974
1953,store,1753
1954,sudden,255
1955,survival,737
1956,swollen,379
1957,swoop,27
1958,take_off,1284
1959,tear_apart,87
1960,tedious,22
1961,ten_thousand,38
1962,tense,128
1963,terrible_feeling,84
1964,terribly_frighten,23
1965,therefore,1331
1966,three_mile,138
1967,three_shift,48
1968,thunder,67
1969,too_fast,123
1970,totally,679
1971,train_station,567
1972,trauma,170
1973,tree,1069
1974,trench_coat,20
1975,trumpet,41
1976,turn_around,772
1977,turn_out,885
1978,two_sister,799
1979,unfortunate,207
1980,vacuum,58
1981,veneer,18
1982,very_brave,132
1983,very_bright,247
1984,very_close,1473
1985,very_curious,100
1986,very_early,709
1987,very_emotional,230
1988,very_fortunate,281
1989,very_funny,285
1990,very_thick,69
1991,vodka,255
1992,wake,541
1993,wash,1281
1994,weed,98
1995,west,645
1996,worse_than,520
1997,yell,662
1998,yellow,561
1999,young_lady,328
2000,able,682
2001,"about_2,000",97
2002,about_20,571
2003,accomplish,362
2004,accumulate,239
2005,acquire,262
2006,affiliate_with,79
2007,after_sundown,20
2008,agree,820
2009,air,1053
2010,al_--,149
2011,alert,223
2012,animal,910
2013,announce,562
2014,anticipate,160
2015,any_anti-semitism,357
2016,any_longer,308
2017,any_medication,54
2018,anywhere,785
2019,appeal,290
2020,appetizing,7
2021,apple,456
2022,apply,673
2023,aristocratish,1
2024,arouse,53
2025,arrival,408
2026,as_possible,712
2027,aside,345
2028,assign,892
2029,associate,282
2030,at_home,1725
2031,auditorium,62
2032,automatically,284
2033,azo,1
2034,bag,770
2035,balabusta,7
2036,band_playing,24
2037,barber,197
2038,barefoot,205
2039,bargain,79
2040,barrel,328
2041,beat_up,696
2042,bedding,154
2043,beef,100
2044,beg,1013
2045,beggar,112
2046,bend_over,54
2047,bent,112
2048,berezne,4
2049,besides,1024
2050,big_barrel,55
2051,big_farm,125
2052,big_square,54
2053,bissel,4
2054,bitter_cold,115
2055,black_uniform,130
2056,blister,83
2057,board,1104
2058,boat,1296
2059,boil,380
2060,bowl,340
2061,box,842
2062,bree,1
2063,brewing,45
2064,brick,589
2065,brick_factory,140
2066,bridge,848
2067,broughten,1
2068,broyt,1
2069,budesh,1
2070,budos,1
2071,build_up,444
2072,built-in,25
2073,bulk_of,42
2074,bumashka,2
2075,bundle,348
2076,bunk_bed,249
2077,bunker,507
2078,bus,886
2079,bushel,18
2080,businessman,464
2081,busus,1
2082,button,336
2083,buy_food,291
2084,camouflage,140
2085,cantor,212
2086,capture,484
2087,censor,191
2088,censorship,58
2089,challah,162
2090,charita,1
2091,check,1741
2092,chicken,751
2093,chil_--,73
2094,chimney,439
2095,chop,182
2096,chort,1
2097,citizenship,364
2098,civilian,789
2099,clamp,33
2100,deep,800
2101,deep_enough,37
2102,deep_snow,27
2103,democratic_country,44
2104,devil,177
2105,diff,29
2106,dig,995
2107,dig_out,234
2108,dignity,194
2109,dip,85
2110,direction,895
2111,dirt,511
2112,dirty,804
2113,dirty_jew,268
2114,disinfect,166
2115,disinfection,97
2116,divide,915
2117,dollar_bill,24
2118,dowry,119
2119,dozen,437
2120,drink,1378
2121,drop,1125
2122,drum,124
2123,drummer,30
2124,du,114
2125,dugout,23
2126,ear,483
2127,early_November,19
2128,earring,104
2129,earth,430
2130,echo,57
2131,educate,930
2132,eight,1496
2133,elderly_people,201
2134,enclose,129
2135,enough_food,497
2136,esc,5
2137,escape_route,32
2138,european_country,81
2139,every_Friday,292
2140,every_once,156
2141,everyday,444
2142,everything_behind,105
2143,everywhere,863
2144,exactly,1689
2145,excellence,23
2146,experience_anti-semitism,85
2147,experiment,291
2148,fainting,18
2149,fall_apart,239
2150,fall_off,219
2151,far_away,931
2152,farmer,994
2153,faster,300
2154,fifth,505
2155,fill_up,343
2156,fill_with,351
2157,financially,373
2158,five_week,142
2159,flag,444
2160,flatten,53
2161,flee,479
2162,flesh,247
2163,floor,1644
2164,flour,492
2165,for_awhile,438
2166,forbid,475
2167,forest,880
2168,forever,611
2169,four_inch,30
2170,four_week,493
2171,fourth,613
2172,fr_--,138
2173,frage,1
2174,freeze,749
2175,freezing,356
2176,freezing_cold,72
2177,freight,92
2178,freight_car,101
2179,freight_train,155
2180,freus,13
2181,frozen,304
2182,fry,92
2183,galantary,1
2184,garbage,283
2185,garden,777
2186,gather,833
2187,gather_together,114
2188,geb,2
2189,generous,136
2190,gentile,553
2191,get_married,143
2192,get_undressed,141
2193,ghet,25
2194,glove,295
2195,gold,924
2196,gold_ring,50
2197,golden,218
2198,golden_watch,33
2199,goods,477
2200,grand,285
2201,grass,456
2202,gray,329
2203,grocery,268
2204,grove,18
2205,haberdashery,28
2206,hair_grow,46
2207,hair_off,84
2208,ham,159
2209,handbag,64
2210,handy,145
2211,hap_--,53
2212,harbor,327
2213,hardly,722
2214,hardship,306
2215,hat,951
2216,headache,154
2217,headquarters,702
2218,healthy-looking,11
2219,heavy,971
2220,hi,194
2221,hidden,174
2222,hoard,60
2223,hop,154
2224,hose,112
2225,hour_later,253
2226,however,790
2227,hungarian,759
2228,hungarian_army,97
2229,hungarian_government,85
2230,hungarian_soldier,95
2231,hunting,150
2232,hurry,305
2233,identify,642
2234,immediate_family,272
2235,in_1935,328
2236,innocent,293
2237,int_--,42
2238,intercourse,27
2239,introduce,1040
2240,investigate,236
2241,israeli,424
2242,jacket,697
2243,jewelry,754
2244,jewish_girl,727
2245,jewish_property,58
2246,joint,204
2247,journey,544
2248,jump_out,459
2249,just_unbearable,21
2250,kaiserwald,9
2251,kaloni,1
2252,kammer,1
2253,keep_ourselves,61
2254,keep_warm,127
2255,key,586
2256,khadit,1
2257,kholod,1
2258,kick,752
2259,kilo,223
2260,kin,52
2261,kinder,124
2262,knapsack,150
2263,knee,557
2264,knock,736
2265,knock_on,691
2266,knot,70
2267,ko,12
2268,kommandatura,5
2269,kosher_meat,82
2270,krizovatka,1
2271,l,282
2272,last_minute,390
2273,last_transport,134
2274,late_fall,35
2275,lay,1190
2276,leak,75
2277,leave_alone,271
2278,less,1187
2279,li_--,235
2280,like_animal,220
2281,line_up,647
2282,literally,501
2283,lithuanian,230
2284,little_boy,902
2285,little_cubicle,30
2286,little_suitcase,136
2287,living_quarter,139
2288,load_up,192
2289,lock,871
2290,lock_up,264
2291,look_around,767
2292,lucky_enough,211
2293,ludi,1
2294,m_--,217
2295,ma_--,289
2296,magic,76
2297,mamaland,1
2298,marmalade,127
2299,match,408
2300,matzah,88
2301,"maybe_10,000",28
2302,mayor,517
2303,means,695
2304,meantime,1142
2305,measure,382
2306,measurement,75
2307,median,6
2308,medication,359
2309,mend,76
2310,mental,250
2311,mental_institution,23
2312,mercy,148
2313,mess_hall,61
2314,meter_deep,12
2315,mid-morning,10
2316,middle-aged,45
2317,mild,100
2318,military,1216
2319,military_truck,56
2320,miner,42
2321,mir,52
2322,mommy,101
2323,monocle,9
2324,motherland,15
2325,mount,136
2326,move_further,47
2327,much_better,712
2328,mud,420
2329,music,879
2330,my_ear,212
2331,my_maiden,245
2332,my_stomach,223
2333,my_wife,1315
2334,narrow,225
2335,nearer,106
2336,neighborhood,932
2337,nervous,421
2338,never_complain,64
2339,new_law,100
2340,next_morning,865
2341,nightfall,30
2342,nine_year,519
2343,no_medication,113
2344,non-jewish,860
2345,not_dare,127
2346,o'clock,435
2347,occupy,1173
2348,occupy_by,532
2349,ocean,338
2350,okre,1
2351,old_lady,335
2352,old_man,591
2353,older_brother,630
2354,oldest,989
2355,onion,206
2356,onto,684
2357,open_fire,64
2358,open_space,52
2359,open_up,899
2360,organ,136
2361,orphan,433
2362,other_country,576
2363,other_word,857
2364,ourself,266
2365,outdoor,86
2366,outfits,78
2367,outskirts,162
2368,own_grave,71
2369,p,213
2370,pace,89
2371,pack,1150
2372,pack_up,318
2373,package,886
2374,padding,7
2375,pair_of,809
2376,subject_1,31
2377,subject_2,31
2378,successful_businessman,23
2379,suffocate,99
2380,suggest,494
2381,sundown,41
2382,surely,292
2383,surprised,338
2384,surround,941
2385,survivor,1740
2386,switching,19
2387,syna,5
2388,tailor,576
2389,take_revenge,140
2390,tall,747
2391,taste,441
2392,tattoo,403
2393,tear,1054
2394,tear_off,114
2395,tear_up,114
2396,teglagyar,3
2397,telephone_call,156
2398,telephone_pole,34
2399,ten,695
2400,tenant,187
2401,tent,397
2402,these_thing,1021
2403,thirty,258
2404,thread,255
2405,threat,287
2406,tie,742
2407,tire,390
2408,tomorrow_morning,292
2409,tongue,213
2410,tooth,589
2411,top,1161
2412,touch_with,966
2413,town_hall,67
2414,train_stop,431
2415,trans,54
2416,trash,71
2417,tress,6
2418,trouble,1314
2419,truckload,72
2420,trunk,142
2421,tumult,31
2422,twin,318
2423,two-family,21
2424,ukrainian,626
2425,ulcer,75
2426,un,252
2427,under-froren,1
2428,underground,1087
2429,underneath,649
2430,understand_why,454
2431,underwear,481
2432,undress,386
2433,unfold,53
2434,unofficially,36
2435,unstable,17
2436,until_today,175
2437,upbringe,53
2438,upper,356
2439,urgent,62
2440,valuable,544
2441,vasser,4
2442,veal,24
2443,verfluchte,14
2444,very_busy,287
2445,very_cold,693
2446,very_comfortable,339
2447,very_depressed,147
2448,very_frightening,144
2449,very_quiet,314
2450,very_scared,224
2451,very_strict,375
2452,very_weak,240
2453,very_wealthy,254
2454,villa,273
2455,visualize,144
2456,voj,1
2457,vy,2
2458,waist,108
2459,wait_till,292
2460,wait_until,476
2461,walk_across,116
2462,walk_along,153
2463,walk_barefoot,30
2464,walnut,28
2465,wander,228
2466,wander_around,149
2467,wares,30
2468,wealth,120
2469,wealthy,333
2470,weather,543
2471,well-established,32
2472,wet,550
2473,whisper,264
2474,whoever_survive,68
2475,whole_city,223
2476,whole_group,447
2477,whole_loaf,38
2478,whole_night,347
2479,why_should,517
2480,win,873
2481,wind_up,554
2482,winter,1570
2483,wonder,822
2484,wooden_shoe,294
2485,wooden_spoon,17
2486,woodsh,10
2487,word_spread,35
2488,worker,1112
2489,working,329
2490,wrap,326
2491,wreck,62
2492,ya,136
2493,yard_goods,14
2494,yarn,53
2495,yellow_star,508
2496,yevrey,2
2497,yiddish,1172
2498,zoo,86
2499,zsido,3
2500,abroad,214
2501,activity,884
2502,adventure,266
2503,adventurous,63
2504,age_13,33
2505,algebra,61
2506,alive_anymore,140
2507,almost_impossible,139
2508,altogether,529
2509,amend,13
2510,amusing,55
2511,another_place,635
2512,any_money,604
2513,apprehensive,62
2514,argue_with,167
2515,arithmetic,110
2516,ask_question,474
2517,at_gunpoint,20
2518,aus,35
2519,author,168
2520,avoid,602
2521,axe,58
2522,background,1118
2523,bang,210
2524,bargaining,32
2525,bath,667
2526,beautiful_synagogue,67
2527,bed_bug,54
2528,bedroom,659
2529,believer,161
2530,ben,27
2531,bench,525
2532,bent_down,80
2533,bereft,9
2534,best-tasting,1
2535,best_thing,371
2536,bickering,14
2537,bicycle,733
2538,big_tragedy,43
2539,biggest,881
2540,bike,277
2541,bittersweet,22
2542,bladder_infection,6
2543,bleached,26
2544,blind,350
2545,block_away,230
2546,blond,260
2547,blood_pressure,57
2548,bomb_explode,22
2549,book,2027
2550,borrow,288
2551,break_out,535
2552,bribe,457
2553,bright,315
2554,bug,238
2555,bug_river,21
2556,by_himself,313
2557,cellar,532
2558,chair,734
2559,chaos,269
2560,choke,198
2561,clever,178
2562,climb_over,66
2563,collection,261
2564,colony,167
2565,company,1224
2566,complex,247
2567,comprehend,216
2568,compulsion,19
2569,conscious,331
2570,consist,101
2571,constant_contact,21
2572,contact_with,1221
2573,contest,68
2574,continue,1733
2575,contract,372
2576,convince,586
2577,corka,1
2578,cot,208
2579,could_possibly,153
2580,courage,454
2581,cow,764
2582,crawl_under,59
2583,create,807
2584,cup,246
2585,currency,176
2586,cutaway,5
2587,daily_occurrence,29
2588,day-by-day,11
2589,decision,962
2590,declare,454
2591,demarcation_line,40
2592,department,670
2593,deport,861
2594,deportation,526
2595,depressed,203
2596,desperate,344
2597,destroy,1154
2598,determine,379
2599,diary,217
2600,difference_between,467
2601,dirty_Jews,84
2602,dispassionately,4
2603,disregard,68
2604,distance,712
2605,dog_bark,91
2606,door_open,364
2607,dough,56
2608,drunk,451
2609,dwell_on,113
2610,early_childhood,147
